image_path,cluster_label
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T104940_1854_patch_6.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T104945_1856_patch_1.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T105000_1862_patch_1.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T105155_1908_patch_3.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T105305_1936_patch_7.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T105310_1938_patch_10.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T105310_1938_patch_6.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T105312_1939_patch_2.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T105317_1941_patch_1.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T105350_1954_patch_0.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T105407_1961_patch_3.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T105410_1962_patch_4.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T105510_1986_patch_1.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T105602_2007_patch_8.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T105610_2010_patch_13.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T105637_2021_patch_7.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T105642_2023_patch_12.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T105710_2034_patch_2.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T105717_2037_patch_7.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T110222_2159_patch_13.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T110222_2159_patch_14.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T110225_2160_patch_8.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T110227_2161_patch_12.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T110232_2163_patch_9.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T110237_2165_patch_1.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T110237_2165_patch_4.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T110240_2166_patch_7.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T110242_2167_patch_0.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T110242_2167_patch_7.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T110245_2168_patch_2.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T110245_2168_patch_6.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T110247_2169_patch_2.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T110250_2170_patch_7.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T110255_2172_patch_9.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T110310_2178_patch_0.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T110317_2181_patch_8.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS2_20220504T110325_2184_patch_11.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20170916T132551_0086_patch_11.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20170916T133133_0214_patch_6.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20170916T141231_0385_patch_9.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20180120T090049_0096_patch_7.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20180120T090435_0180_patch_5.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190430T140309_0338_patch_7.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190430T141053_0404_patch_10.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190430T141223_0432_patch_9.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190501T133442_0014_patch_5.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190501T133527_0032_patch_7.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190502T084409_0089_patch_2.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190502T085250_0285_patch_1.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190502T085253_0286_patch_5.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190502T085253_0286_patch_6.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190502T085255_0287_patch_6.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190502T085255_0287_patch_9.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190502T085258_0288_patch_7.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190502T085559_0351_patch_6.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190502T085704_0377_patch_10.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190502T090448_0417_patch_5.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190502T090450_0418_patch_9.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190502T090748_0485_patch_4.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190502T090950_0532_patch_9.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190502T091010_0540_patch_4.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190502T091015_0542_patch_8.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190502T123738_0282_patch_8.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190502T123919_0320_patch_6.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190503T094106_0168_patch_0.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190503T094108_0169_patch_4.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190503T094126_0176_patch_0.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190503T094128_0177_patch_4.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190503T094531_0265_patch_6.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190503T094758_0320_patch_9.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190503T094940_0359_patch_6.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190503T095619_0387_patch_3.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190503T095629_0391_patch_10.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190503T095726_0414_patch_0.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190503T095729_0415_patch_0.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190503T100453_0582_patch_11.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190503T101101_0721_patch_1.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190526T101349_0030_patch_6.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190526T101745_0119_patch_5.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190526T102101_0183_patch_6.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20190526T124555_0038_patch_8.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20201103T095446_0021_patch_11.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_NEDS_20201103T095559_0050_patch_3.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_SANDB_20210501T094756_0530_patch_7.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_SANDB_20210501T094800_0532_patch_12.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_SANDB_20220417T104346_0039_patch_1.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_SANDB_20220419T111123_0103_patch_14.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_SANDB_20220419T111238_0133_patch_3.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_SANDB_20220419T111243_0135_patch_8.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_SANDB_20220419T112225_0368_patch_7.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_SANDB_20220506T105736_0407_patch_0.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T113359_0009_patch_7.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T113739_0097_patch_5.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T113749_0101_patch_0.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T113814_0111_patch_6.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T113829_0117_patch_5.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T113916_0136_patch_12.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T114136_0192_patch_3.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T114139_0193_patch_2.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T114139_0193_patch_3.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T114141_0194_patch_13.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T114339_0241_patch_3.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T115357_0284_patch_0.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T115732_0370_patch_0.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T115757_0380_patch_4.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T115807_0384_patch_14.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T115829_0393_patch_13.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T115834_0395_patch_12.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T120132_0466_patch_13.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T120304_0503_patch_4.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T120317_0508_patch_7.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T120322_0510_patch_11.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T120324_0511_patch_1.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T120327_0512_patch_6.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T122132_0760_patch_10.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T122332_0808_patch_14.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T123107_0990_patch_8.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T123109_0991_patch_8.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T123122_0996_patch_4.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T123127_0998_patch_9.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T123304_1037_patch_1.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T124517_1217_patch_2.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T124527_1221_patch_12.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T125044_1348_patch_6.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T125354_1424_patch_7.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T125357_1425_patch_7.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T125522_1459_patch_5.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T130353_1560_patch_1.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T130948_1702_patch_11.jpg,0
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T133112_2105_patch_8.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TAND_20210426T133600_2220_patch_11.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201028T163624_0064_patch_6.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201028T163749_0098_patch_12.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201028T163754_0100_patch_7.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201028T163757_0101_patch_11.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201028T163802_0103_patch_2.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T081209_0014_patch_12.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T081212_0015_patch_12.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T081640_0121_patch_11.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T081710_0133_patch_2.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T081843_0169_patch_8.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T081846_0170_patch_12.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T081911_0180_patch_7.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T081916_0182_patch_12.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T082310_0274_patch_0.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T082335_0284_patch_9.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T082427_0305_patch_3.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T082552_0338_patch_12.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T082933_0425_patch_1.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T082959_0435_patch_8.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T084249_0582_patch_11.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T084254_0584_patch_6.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T084259_0586_patch_1.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T084317_0593_patch_11.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T084322_0595_patch_6.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T084417_0616_patch_9.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T084623_0666_patch_11.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T084727_0691_patch_5.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T085004_0753_patch_7.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T085234_0812_patch_1.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T085234_0812_patch_2.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T085246_0817_patch_13.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T085608_0896_patch_12.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T091840_1027_patch_8.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T092132_1095_patch_11.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T093049_1314_patch_11.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T093107_1321_patch_12.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T093137_1333_patch_11.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T093958_1380_patch_14.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T094013_1386_patch_13.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T094028_1392_patch_12.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T094046_1399_patch_7.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T094049_1400_patch_2.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T094049_1400_patch_7.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T094111_1409_patch_12.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T094424_1485_patch_8.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T094427_1486_patch_7.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T094442_1492_patch_10.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T094447_1494_patch_8.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T094455_1497_patch_10.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T094457_1498_patch_3.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T094502_1500_patch_6.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T094510_1503_patch_10.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T094515_1505_patch_3.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T094523_1508_patch_5.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T094649_1542_patch_13.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T094808_1573_patch_0.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T094823_1579_patch_7.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T094828_1581_patch_3.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T094848_1589_patch_14.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T095131_1653_patch_14.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T095133_1654_patch_3.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T095206_1667_patch_8.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T095426_1722_patch_12.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T095453_1733_patch_7.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T095509_1739_patch_3.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T095511_1740_patch_3.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T095514_1741_patch_3.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T095514_1741_patch_7.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T095536_1750_patch_10.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T100530_1857_patch_7.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T100558_1868_patch_1.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T100802_1917_patch_5.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T101154_2009_patch_10.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T101157_2010_patch_10.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T101308_2038_patch_6.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T102011_2205_patch_7.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T102029_2212_patch_13.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T102031_2213_patch_13.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201029T102031_2213_patch_8.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201030T104512_0019_patch_7.jpg,1
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201030T104520_0022_patch_12.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201030T104941_0125_patch_3.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201030T105536_0179_patch_14.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201030T105541_0181_patch_0.jpg,2
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201030T105950_0279_patch_13.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201030T112302_0736_patch_2.jpg,3
AIMS_Water_Monitoring\Clustering_attempt_2\DJIP4_RGB_AU_TULKI_20201030T113019_0908_patch_9.jpg,1
